****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Parallel execution requested.  Will use 8 threads.
Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate at 100 iterations
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 98x954
Performing five EM steps to prime main algorithm
1 (EM) 	Elapsed: 0.004	Loglikelihood: -20261.3	(delta): 122734
2 (EM) 	Elapsed: 0.004	Loglikelihood: -19317.5	(delta): 943.711
3 (EM) 	Elapsed: 0.004	Loglikelihood: -19075.6	(delta): 241.996
4 (EM) 	Elapsed: 0.004	Loglikelihood: -18937.4	(delta): 138.163
5 (EM) 	Elapsed: 0.004	Loglikelihood: -18849.8	(delta): 87.6112
Initial loglikelihood: -18849.8
Starting main algorithm
1 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -17355.4	(delta): 1494.4
2 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -16868.5	(delta): 486.877
3 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16703.7	(delta): 164.802
4 (QN/Block) 	Elapsed: 0.017	Loglikelihood: -16620.7	(delta): 83.0177
5 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -16600.6	(delta): 20.0591
6 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -16596.6	(delta): 4.02007
7 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -16591.6	(delta): 5.03183
8 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16590.2	(delta): 1.40452
9 (QN/Block) 	Elapsed: 0.017	Loglikelihood: -16588.6	(delta): 1.54399
10 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16587	(delta): 1.65196
11 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -16586.6	(delta): 0.37991
12 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16586.4	(delta): 0.168623
13 (QN/Block) 	Elapsed: 0.015	Loglikelihood: -16586.4	(delta): 0.0347482
14 (QN/Block) 	Elapsed: 0.017	Loglikelihood: -16586.2	(delta): 0.22663
15 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16585.8	(delta): 0.390601
16 (QN/Block) 	Elapsed: 0.017	Loglikelihood: -16585.7	(delta): 0.111231
17 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -16585.6	(delta): 0.00827521
18 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16585.6	(delta): 0.000900255
19 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16585.6	(delta): 7.89431e-05
20 (QN/Block) 	Elapsed: 0.019	Loglikelihood: -16585.6	(delta): 5.53417e-06
21 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16585.6	(delta): 2.30721e-07
22 (QN/Block) 	Elapsed: 0.016	Loglikelihood: -16585.6	(delta): 1.04665e-08
23 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -16585.6	(delta): 6.6575e-10
24 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -16585.6	(delta): 1.81899e-11
25 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -16585.6	(delta): 7.27596e-12
26 (QN/Block) 	Elapsed: 0.015	Loglikelihood: -16585.6	(delta): -3.63798e-12
